Age,Weight,Goal,Fitness_Level,Diet_Type,Exercise_Plan,Diet_Plan
49,89,Fat Loss,Intermediate,Non-Vegetarian,"{'Monday': 'HIIT (Jump Squats, Burpees, Mountain Climbers - 30 min)', 'Tuesday': 'Full Body Strength (Squats, Push-ups, Plank - 3x15)', 'Wednesday': 'Cardio (Treadmill 40 min)', 'Thursday': 'Core (Abs Crunches, Russian Twists - 4x20)', 'Friday': 'Legs (Lunges, Deadlifts, Step-ups - 3x12)', 'Saturday': 'Cardio (Cycling 30 min)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Boiled Eggs + Brown Bread + Peanut Butter (3 eggs + 2 slices + 1 tbsp)', 'Lunch': 'Grilled Chicken + Brown Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Chapati + Fish Curry + Vegetables (2 roti + 150g fish + 200g veggies)'}, 'Tuesday': {'Breakfast': 'Omelette + Whole Wheat Toast (3 eggs + 2 slices)', 'Lunch': 'Grilled Salmon + Quinoa + Salad (150g + 150g + 100g)', 'Dinner': 'Chicken Soup + Brown Bread (1 bowl + 2 slices)'}, 'Wednesday': {'Breakfast': 'Scrambled Eggs + Avocado Toast (3 eggs + 1 slice + 50g avocado)', 'Lunch': 'Mutton Curry + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Grilled Prawns + Stir-Fried Vegetables (150g + 200g)'}, 'Thursday': {'Breakfast': 'Chicken Sausage + Scrambled Eggs (100g + 3 eggs)', 'Lunch': 'Tandoori Chicken + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Fish Tikka + Quinoa (150g + 150g)'}, 'Friday': {'Breakfast': 'Chicken Sandwich + Green Tea (2 slices + 100g chicken)', 'Lunch': 'Egg Curry + Rice (2 eggs + 150g rice)', 'Dinner': 'Grilled Lamb Chops + Vegetables (150g + 200g)'}, 'Saturday': {'Breakfast': 'Egg Bhurji + Whole Wheat Toast (3 eggs + 2 slices)', 'Lunch': 'Fish Curry + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Grilled Chicken + Sweet Potatoes (150g + 150g)'}, 'Sunday': {'Breakfast': 'Chicken Omelette + Green Tea (3 eggs + 100g chicken)', 'Lunch': 'Mutton Biryani + Raita (200g + 100g)', 'Dinner': 'Grilled Fish + Quinoa (150g + 150g)'}}"
23,78,Muscle Gain,Intermediate,Non-Vegetarian,"{'Monday': 'Chest (Bench Press 4x10, Dumbbell Fly 3x12)', 'Tuesday': 'Back (Deadlifts 4x8, Lat Pulldown 3x12)', 'Wednesday': 'Legs (Squats 4x10, Leg Press 3x12)', 'Thursday': 'Arms (Biceps Curl 4x12, Triceps Dips 3x12)', 'Friday': 'Shoulders (Overhead Press 4x10, Lateral Raises 3x12)', 'Saturday': 'Cardio (30 min Running)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Boiled Eggs + Brown Bread + Peanut Butter (3 eggs + 2 slices + 1 tbsp)', 'Lunch': 'Grilled Chicken + Brown Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Chapati + Fish Curry + Vegetables (2 roti + 150g fish + 200g veggies)'}, 'Tuesday': {'Breakfast': 'Omelette + Whole Wheat Toast (3 eggs + 2 slices)', 'Lunch': 'Grilled Salmon + Quinoa + Salad (150g + 150g + 100g)', 'Dinner': 'Chicken Soup + Brown Bread (1 bowl + 2 slices)'}, 'Wednesday': {'Breakfast': 'Scrambled Eggs + Avocado Toast (3 eggs + 1 slice + 50g avocado)', 'Lunch': 'Mutton Curry + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Grilled Prawns + Stir-Fried Vegetables (150g + 200g)'}, 'Thursday': {'Breakfast': 'Chicken Sausage + Scrambled Eggs (100g + 3 eggs)', 'Lunch': 'Tandoori Chicken + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Fish Tikka + Quinoa (150g + 150g)'}, 'Friday': {'Breakfast': 'Chicken Sandwich + Green Tea (2 slices + 100g chicken)', 'Lunch': 'Egg Curry + Rice (2 eggs + 150g rice)', 'Dinner': 'Grilled Lamb Chops + Vegetables (150g + 200g)'}, 'Saturday': {'Breakfast': 'Egg Bhurji + Whole Wheat Toast (3 eggs + 2 slices)', 'Lunch': 'Fish Curry + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Grilled Chicken + Sweet Potatoes (150g + 150g)'}, 'Sunday': {'Breakfast': 'Chicken Omelette + Green Tea (3 eggs + 100g chicken)', 'Lunch': 'Mutton Biryani + Raita (200g + 100g)', 'Dinner': 'Grilled Fish + Quinoa (150g + 150g)'}}"
32,64,Muscle Gain,Intermediate,Vegetarian,"{'Monday': 'Chest (Bench Press 4x10, Dumbbell Fly 3x12)', 'Tuesday': 'Back (Deadlifts 4x8, Lat Pulldown 3x12)', 'Wednesday': 'Legs (Squats 4x10, Leg Press 3x12)', 'Thursday': 'Arms (Biceps Curl 4x12, Triceps Dips 3x12)', 'Friday': 'Shoulders (Overhead Press 4x10, Lateral Raises 3x12)', 'Saturday': 'Cardio (30 min Running)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Oats + Banana + Peanut Butter (50g + 1 banana + 1 tbsp)', 'Lunch': 'Brown Rice + Dal + Paneer (150g + 100g + 50g)', 'Dinner': 'Roti + Vegetable Curry + Curd (2 roti + 200g curry + 100g curd)'}, 'Tuesday': {'Breakfast': 'Daliya + Nuts (50g + 20g)', 'Lunch': 'Chickpeas + Rice + Salad (100g + 150g + 100g)', 'Dinner': 'Quinoa + Stir-Fried Vegetables (150g + 200g)'}, 'Wednesday': {'Breakfast': 'Poha + Curd (100g + 100g)', 'Lunch': 'Rajma + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Vegetable Pulao + Raita (200g + 100g)'}, 'Thursday': {'Breakfast': 'Besan Chilla + Green Chutney (2 pieces + 50g chutney)', 'Lunch': 'Mixed Dal + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Stuffed Capsicum + Roti (2 capsicum + 2 roti)'}, 'Friday': {'Breakfast': 'Sprouts Salad + Lemon Juice (100g + 1 tbsp)', 'Lunch': 'Bhindi + Dal + Rice (150g + 100g + 150g)', 'Dinner': 'Khichdi + Curd (200g + 100g)'}, 'Saturday': {'Breakfast': 'Upma + Coconut Chutney (150g + 50g)', 'Lunch': 'Soya Chunks + Rice (100g + 150g)', 'Dinner': 'Paneer Bhurji + Roti (150g + 2 roti)'}, 'Sunday': {'Breakfast': 'Idli + Sambar (3 idli + 150ml sambar)', 'Lunch': 'Chole + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Dal Khichdi + Curd (200g + 100g)'}}"
29,84,Fat Loss,Advanced,Vegetarian,"{'Monday': 'HIIT (Jump Squats, Burpees, Mountain Climbers - 30 min)', 'Tuesday': 'Full Body Strength (Squats, Push-ups, Plank - 3x15)', 'Wednesday': 'Cardio (Treadmill 40 min)', 'Thursday': 'Core (Abs Crunches, Russian Twists - 4x20)', 'Friday': 'Legs (Lunges, Deadlifts, Step-ups - 3x12)', 'Saturday': 'Cardio (Cycling 30 min)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Oats + Banana + Peanut Butter (50g + 1 banana + 1 tbsp)', 'Lunch': 'Brown Rice + Dal + Paneer (150g + 100g + 50g)', 'Dinner': 'Roti + Vegetable Curry + Curd (2 roti + 200g curry + 100g curd)'}, 'Tuesday': {'Breakfast': 'Daliya + Nuts (50g + 20g)', 'Lunch': 'Chickpeas + Rice + Salad (100g + 150g + 100g)', 'Dinner': 'Quinoa + Stir-Fried Vegetables (150g + 200g)'}, 'Wednesday': {'Breakfast': 'Poha + Curd (100g + 100g)', 'Lunch': 'Rajma + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Vegetable Pulao + Raita (200g + 100g)'}, 'Thursday': {'Breakfast': 'Besan Chilla + Green Chutney (2 pieces + 50g chutney)', 'Lunch': 'Mixed Dal + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Stuffed Capsicum + Roti (2 capsicum + 2 roti)'}, 'Friday': {'Breakfast': 'Sprouts Salad + Lemon Juice (100g + 1 tbsp)', 'Lunch': 'Bhindi + Dal + Rice (150g + 100g + 150g)', 'Dinner': 'Khichdi + Curd (200g + 100g)'}, 'Saturday': {'Breakfast': 'Upma + Coconut Chutney (150g + 50g)', 'Lunch': 'Soya Chunks + Rice (100g + 150g)', 'Dinner': 'Paneer Bhurji + Roti (150g + 2 roti)'}, 'Sunday': {'Breakfast': 'Idli + Sambar (3 idli + 150ml sambar)', 'Lunch': 'Chole + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Dal Khichdi + Curd (200g + 100g)'}}"
44,69,Muscle Gain,Intermediate,Non-Vegetarian,"{'Monday': 'Chest (Bench Press 4x10, Dumbbell Fly 3x12)', 'Tuesday': 'Back (Deadlifts 4x8, Lat Pulldown 3x12)', 'Wednesday': 'Legs (Squats 4x10, Leg Press 3x12)', 'Thursday': 'Arms (Biceps Curl 4x12, Triceps Dips 3x12)', 'Friday': 'Shoulders (Overhead Press 4x10, Lateral Raises 3x12)', 'Saturday': 'Cardio (30 min Running)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Boiled Eggs + Brown Bread + Peanut Butter (3 eggs + 2 slices + 1 tbsp)', 'Lunch': 'Grilled Chicken + Brown Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Chapati + Fish Curry + Vegetables (2 roti + 150g fish + 200g veggies)'}, 'Tuesday': {'Breakfast': 'Omelette + Whole Wheat Toast (3 eggs + 2 slices)', 'Lunch': 'Grilled Salmon + Quinoa + Salad (150g + 150g + 100g)', 'Dinner': 'Chicken Soup + Brown Bread (1 bowl + 2 slices)'}, 'Wednesday': {'Breakfast': 'Scrambled Eggs + Avocado Toast (3 eggs + 1 slice + 50g avocado)', 'Lunch': 'Mutton Curry + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Grilled Prawns + Stir-Fried Vegetables (150g + 200g)'}, 'Thursday': {'Breakfast': 'Chicken Sausage + Scrambled Eggs (100g + 3 eggs)', 'Lunch': 'Tandoori Chicken + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Fish Tikka + Quinoa (150g + 150g)'}, 'Friday': {'Breakfast': 'Chicken Sandwich + Green Tea (2 slices + 100g chicken)', 'Lunch': 'Egg Curry + Rice (2 eggs + 150g rice)', 'Dinner': 'Grilled Lamb Chops + Vegetables (150g + 200g)'}, 'Saturday': {'Breakfast': 'Egg Bhurji + Whole Wheat Toast (3 eggs + 2 slices)', 'Lunch': 'Fish Curry + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Grilled Chicken + Sweet Potatoes (150g + 150g)'}, 'Sunday': {'Breakfast': 'Chicken Omelette + Green Tea (3 eggs + 100g chicken)', 'Lunch': 'Mutton Biryani + Raita (200g + 100g)', 'Dinner': 'Grilled Fish + Quinoa (150g + 150g)'}}"
26,62,Fat Loss,Intermediate,Vegetarian,"{'Monday': 'HIIT (Jump Squats, Burpees, Mountain Climbers - 30 min)', 'Tuesday': 'Full Body Strength (Squats, Push-ups, Plank - 3x15)', 'Wednesday': 'Cardio (Treadmill 40 min)', 'Thursday': 'Core (Abs Crunches, Russian Twists - 4x20)', 'Friday': 'Legs (Lunges, Deadlifts, Step-ups - 3x12)', 'Saturday': 'Cardio (Cycling 30 min)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Oats + Banana + Peanut Butter (50g + 1 banana + 1 tbsp)', 'Lunch': 'Brown Rice + Dal + Paneer (150g + 100g + 50g)', 'Dinner': 'Roti + Vegetable Curry + Curd (2 roti + 200g curry + 100g curd)'}, 'Tuesday': {'Breakfast': 'Daliya + Nuts (50g + 20g)', 'Lunch': 'Chickpeas + Rice + Salad (100g + 150g + 100g)', 'Dinner': 'Quinoa + Stir-Fried Vegetables (150g + 200g)'}, 'Wednesday': {'Breakfast': 'Poha + Curd (100g + 100g)', 'Lunch': 'Rajma + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Vegetable Pulao + Raita (200g + 100g)'}, 'Thursday': {'Breakfast': 'Besan Chilla + Green Chutney (2 pieces + 50g chutney)', 'Lunch': 'Mixed Dal + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Stuffed Capsicum + Roti (2 capsicum + 2 roti)'}, 'Friday': {'Breakfast': 'Sprouts Salad + Lemon Juice (100g + 1 tbsp)', 'Lunch': 'Bhindi + Dal + Rice (150g + 100g + 150g)', 'Dinner': 'Khichdi + Curd (200g + 100g)'}, 'Saturday': {'Breakfast': 'Upma + Coconut Chutney (150g + 50g)', 'Lunch': 'Soya Chunks + Rice (100g + 150g)', 'Dinner': 'Paneer Bhurji + Roti (150g + 2 roti)'}, 'Sunday': {'Breakfast': 'Idli + Sambar (3 idli + 150ml sambar)', 'Lunch': 'Chole + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Dal Khichdi + Curd (200g + 100g)'}}"
27,82,Muscle Gain,Intermediate,Non-Vegetarian,"{'Monday': 'Chest (Bench Press 4x10, Dumbbell Fly 3x12)', 'Tuesday': 'Back (Deadlifts 4x8, Lat Pulldown 3x12)', 'Wednesday': 'Legs (Squats 4x10, Leg Press 3x12)', 'Thursday': 'Arms (Biceps Curl 4x12, Triceps Dips 3x12)', 'Friday': 'Shoulders (Overhead Press 4x10, Lateral Raises 3x12)', 'Saturday': 'Cardio (30 min Running)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Boiled Eggs + Brown Bread + Peanut Butter (3 eggs + 2 slices + 1 tbsp)', 'Lunch': 'Grilled Chicken + Brown Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Chapati + Fish Curry + Vegetables (2 roti + 150g fish + 200g veggies)'}, 'Tuesday': {'Breakfast': 'Omelette + Whole Wheat Toast (3 eggs + 2 slices)', 'Lunch': 'Grilled Salmon + Quinoa + Salad (150g + 150g + 100g)', 'Dinner': 'Chicken Soup + Brown Bread (1 bowl + 2 slices)'}, 'Wednesday': {'Breakfast': 'Scrambled Eggs + Avocado Toast (3 eggs + 1 slice + 50g avocado)', 'Lunch': 'Mutton Curry + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Grilled Prawns + Stir-Fried Vegetables (150g + 200g)'}, 'Thursday': {'Breakfast': 'Chicken Sausage + Scrambled Eggs (100g + 3 eggs)', 'Lunch': 'Tandoori Chicken + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Fish Tikka + Quinoa (150g + 150g)'}, 'Friday': {'Breakfast': 'Chicken Sandwich + Green Tea (2 slices + 100g chicken)', 'Lunch': 'Egg Curry + Rice (2 eggs + 150g rice)', 'Dinner': 'Grilled Lamb Chops + Vegetables (150g + 200g)'}, 'Saturday': {'Breakfast': 'Egg Bhurji + Whole Wheat Toast (3 eggs + 2 slices)', 'Lunch': 'Fish Curry + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Grilled Chicken + Sweet Potatoes (150g + 150g)'}, 'Sunday': {'Breakfast': 'Chicken Omelette + Green Tea (3 eggs + 100g chicken)', 'Lunch': 'Mutton Biryani + Raita (200g + 100g)', 'Dinner': 'Grilled Fish + Quinoa (150g + 150g)'}}"
36,81,Muscle Gain,Intermediate,Vegetarian,"{'Monday': 'Chest (Bench Press 4x10, Dumbbell Fly 3x12)', 'Tuesday': 'Back (Deadlifts 4x8, Lat Pulldown 3x12)', 'Wednesday': 'Legs (Squats 4x10, Leg Press 3x12)', 'Thursday': 'Arms (Biceps Curl 4x12, Triceps Dips 3x12)', 'Friday': 'Shoulders (Overhead Press 4x10, Lateral Raises 3x12)', 'Saturday': 'Cardio (30 min Running)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Oats + Banana + Peanut Butter (50g + 1 banana + 1 tbsp)', 'Lunch': 'Brown Rice + Dal + Paneer (150g + 100g + 50g)', 'Dinner': 'Roti + Vegetable Curry + Curd (2 roti + 200g curry + 100g curd)'}, 'Tuesday': {'Breakfast': 'Daliya + Nuts (50g + 20g)', 'Lunch': 'Chickpeas + Rice + Salad (100g + 150g + 100g)', 'Dinner': 'Quinoa + Stir-Fried Vegetables (150g + 200g)'}, 'Wednesday': {'Breakfast': 'Poha + Curd (100g + 100g)', 'Lunch': 'Rajma + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Vegetable Pulao + Raita (200g + 100g)'}, 'Thursday': {'Breakfast': 'Besan Chilla + Green Chutney (2 pieces + 50g chutney)', 'Lunch': 'Mixed Dal + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Stuffed Capsicum + Roti (2 capsicum + 2 roti)'}, 'Friday': {'Breakfast': 'Sprouts Salad + Lemon Juice (100g + 1 tbsp)', 'Lunch': 'Bhindi + Dal + Rice (150g + 100g + 150g)', 'Dinner': 'Khichdi + Curd (200g + 100g)'}, 'Saturday': {'Breakfast': 'Upma + Coconut Chutney (150g + 50g)', 'Lunch': 'Soya Chunks + Rice (100g + 150g)', 'Dinner': 'Paneer Bhurji + Roti (150g + 2 roti)'}, 'Sunday': {'Breakfast': 'Idli + Sambar (3 idli + 150ml sambar)', 'Lunch': 'Chole + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Dal Khichdi + Curd (200g + 100g)'}}"
41,64,Muscle Gain,Beginner,Vegetarian,"{'Monday': 'Chest (Bench Press 4x10, Dumbbell Fly 3x12)', 'Tuesday': 'Back (Deadlifts 4x8, Lat Pulldown 3x12)', 'Wednesday': 'Legs (Squats 4x10, Leg Press 3x12)', 'Thursday': 'Arms (Biceps Curl 4x12, Triceps Dips 3x12)', 'Friday': 'Shoulders (Overhead Press 4x10, Lateral Raises 3x12)', 'Saturday': 'Cardio (30 min Running)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Oats + Banana + Peanut Butter (50g + 1 banana + 1 tbsp)', 'Lunch': 'Brown Rice + Dal + Paneer (150g + 100g + 50g)', 'Dinner': 'Roti + Vegetable Curry + Curd (2 roti + 200g curry + 100g curd)'}, 'Tuesday': {'Breakfast': 'Daliya + Nuts (50g + 20g)', 'Lunch': 'Chickpeas + Rice + Salad (100g + 150g + 100g)', 'Dinner': 'Quinoa + Stir-Fried Vegetables (150g + 200g)'}, 'Wednesday': {'Breakfast': 'Poha + Curd (100g + 100g)', 'Lunch': 'Rajma + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Vegetable Pulao + Raita (200g + 100g)'}, 'Thursday': {'Breakfast': 'Besan Chilla + Green Chutney (2 pieces + 50g chutney)', 'Lunch': 'Mixed Dal + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Stuffed Capsicum + Roti (2 capsicum + 2 roti)'}, 'Friday': {'Breakfast': 'Sprouts Salad + Lemon Juice (100g + 1 tbsp)', 'Lunch': 'Bhindi + Dal + Rice (150g + 100g + 150g)', 'Dinner': 'Khichdi + Curd (200g + 100g)'}, 'Saturday': {'Breakfast': 'Upma + Coconut Chutney (150g + 50g)', 'Lunch': 'Soya Chunks + Rice (100g + 150g)', 'Dinner': 'Paneer Bhurji + Roti (150g + 2 roti)'}, 'Sunday': {'Breakfast': 'Idli + Sambar (3 idli + 150ml sambar)', 'Lunch': 'Chole + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Dal Khichdi + Curd (200g + 100g)'}}"
20,66,Muscle Gain,Beginner,Non-Vegetarian,"{'Monday': 'Chest (Bench Press 4x10, Dumbbell Fly 3x12)', 'Tuesday': 'Back (Deadlifts 4x8, Lat Pulldown 3x12)', 'Wednesday': 'Legs (Squats 4x10, Leg Press 3x12)', 'Thursday': 'Arms (Biceps Curl 4x12, Triceps Dips 3x12)', 'Friday': 'Shoulders (Overhead Press 4x10, Lateral Raises 3x12)', 'Saturday': 'Cardio (30 min Running)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Boiled Eggs + Brown Bread + Peanut Butter (3 eggs + 2 slices + 1 tbsp)', 'Lunch': 'Grilled Chicken + Brown Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Chapati + Fish Curry + Vegetables (2 roti + 150g fish + 200g veggies)'}, 'Tuesday': {'Breakfast': 'Omelette + Whole Wheat Toast (3 eggs + 2 slices)', 'Lunch': 'Grilled Salmon + Quinoa + Salad (150g + 150g + 100g)', 'Dinner': 'Chicken Soup + Brown Bread (1 bowl + 2 slices)'}, 'Wednesday': {'Breakfast': 'Scrambled Eggs + Avocado Toast (3 eggs + 1 slice + 50g avocado)', 'Lunch': 'Mutton Curry + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Grilled Prawns + Stir-Fried Vegetables (150g + 200g)'}, 'Thursday': {'Breakfast': 'Chicken Sausage + Scrambled Eggs (100g + 3 eggs)', 'Lunch': 'Tandoori Chicken + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Fish Tikka + Quinoa (150g + 150g)'}, 'Friday': {'Breakfast': 'Chicken Sandwich + Green Tea (2 slices + 100g chicken)', 'Lunch': 'Egg Curry + Rice (2 eggs + 150g rice)', 'Dinner': 'Grilled Lamb Chops + Vegetables (150g + 200g)'}, 'Saturday': {'Breakfast': 'Egg Bhurji + Whole Wheat Toast (3 eggs + 2 slices)', 'Lunch': 'Fish Curry + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Grilled Chicken + Sweet Potatoes (150g + 150g)'}, 'Sunday': {'Breakfast': 'Chicken Omelette + Green Tea (3 eggs + 100g chicken)', 'Lunch': 'Mutton Biryani + Raita (200g + 100g)', 'Dinner': 'Grilled Fish + Quinoa (150g + 150g)'}}"
28,68,Fat Loss,Advanced,Vegetarian,"{'Monday': 'HIIT (Jump Squats, Burpees, Mountain Climbers - 30 min)', 'Tuesday': 'Full Body Strength (Squats, Push-ups, Plank - 3x15)', 'Wednesday': 'Cardio (Treadmill 40 min)', 'Thursday': 'Core (Abs Crunches, Russian Twists - 4x20)', 'Friday': 'Legs (Lunges, Deadlifts, Step-ups - 3x12)', 'Saturday': 'Cardio (Cycling 30 min)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Oats + Banana + Peanut Butter (50g + 1 banana + 1 tbsp)', 'Lunch': 'Brown Rice + Dal + Paneer (150g + 100g + 50g)', 'Dinner': 'Roti + Vegetable Curry + Curd (2 roti + 200g curry + 100g curd)'}, 'Tuesday': {'Breakfast': 'Daliya + Nuts (50g + 20g)', 'Lunch': 'Chickpeas + Rice + Salad (100g + 150g + 100g)', 'Dinner': 'Quinoa + Stir-Fried Vegetables (150g + 200g)'}, 'Wednesday': {'Breakfast': 'Poha + Curd (100g + 100g)', 'Lunch': 'Rajma + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Vegetable Pulao + Raita (200g + 100g)'}, 'Thursday': {'Breakfast': 'Besan Chilla + Green Chutney (2 pieces + 50g chutney)', 'Lunch': 'Mixed Dal + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Stuffed Capsicum + Roti (2 capsicum + 2 roti)'}, 'Friday': {'Breakfast': 'Sprouts Salad + Lemon Juice (100g + 1 tbsp)', 'Lunch': 'Bhindi + Dal + Rice (150g + 100g + 150g)', 'Dinner': 'Khichdi + Curd (200g + 100g)'}, 'Saturday': {'Breakfast': 'Upma + Coconut Chutney (150g + 50g)', 'Lunch': 'Soya Chunks + Rice (100g + 150g)', 'Dinner': 'Paneer Bhurji + Roti (150g + 2 roti)'}, 'Sunday': {'Breakfast': 'Idli + Sambar (3 idli + 150ml sambar)', 'Lunch': 'Chole + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Dal Khichdi + Curd (200g + 100g)'}}"
27,66,Muscle Gain,Intermediate,Vegetarian,"{'Monday': 'Chest (Bench Press 4x10, Dumbbell Fly 3x12)', 'Tuesday': 'Back (Deadlifts 4x8, Lat Pulldown 3x12)', 'Wednesday': 'Legs (Squats 4x10, Leg Press 3x12)', 'Thursday': 'Arms (Biceps Curl 4x12, Triceps Dips 3x12)', 'Friday': 'Shoulders (Overhead Press 4x10, Lateral Raises 3x12)', 'Saturday': 'Cardio (30 min Running)', 'Sunday': 'Rest'}","{'Monday': {'Breakfast': 'Oats + Banana + Peanut Butter (50g + 1 banana + 1 tbsp)', 'Lunch': 'Brown Rice + Dal + Paneer (150g + 100g + 50g)', 'Dinner': 'Roti + Vegetable Curry + Curd (2 roti + 200g curry + 100g curd)'}, 'Tuesday': {'Breakfast': 'Daliya + Nuts (50g + 20g)', 'Lunch': 'Chickpeas + Rice + Salad (100g + 150g + 100g)', 'Dinner': 'Quinoa + Stir-Fried Vegetables (150g + 200g)'}, 'Wednesday': {'Breakfast': 'Poha + Curd (100g + 100g)', 'Lunch': 'Rajma + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Vegetable Pulao + Raita (200g + 100g)'}, 'Thursday': {'Breakfast': 'Besan Chilla + Green Chutney (2 pieces + 50g chutney)', 'Lunch': 'Mixed Dal + Roti + Salad (150g + 2 roti + 100g)', 'Dinner': 'Stuffed Capsicum + Roti (2 capsicum + 2 roti)'}, 'Friday': {'Breakfast': 'Sprouts Salad + Lemon Juice (100g + 1 tbsp)', 'Lunch': 'Bhindi + Dal + Rice (150g + 100g + 150g)', 'Dinner': 'Khichdi + Curd (200g + 100g)'}, 'Saturday': {'Breakfast': 'Upma + Coconut Chutney (150g + 50g)', 'Lunch': 'Soya Chunks + Rice (100g + 150g)', 'Dinner': 'Paneer Bhurji + Roti (150g + 2 roti)'}, 'Sunday': {'Breakfast': 'Idli + Sambar (3 idli + 150ml sambar)', 'Lunch': 'Chole + Rice + Salad (150g + 150g + 100g)', 'Dinner': 'Dal Khichdi + Curd (200g + 100g)'}}"
